participant,Trial,Block,RT1,RT2,Conf1,Conf2,Correct1,Correct2,Conf1_RT,Conf2_RT,DotNumberLeft,DotNumberRight,DotDifference,Switch,Left_Presentation_Time,Right_Presentation_Time,LeftTime,RightTime,NonAbsDiff,Response1,Response2,ZConf1,ZConf2,Zdifficult,ZNonAbsDiff,SamplingLength,Session,Type,ZSwitch,DeltaSampling,ZDeltaSampling,ChosenTime,UnchosenTime,Chosen_Presentation_Time,Unchosen_Presentation_Time,ConfChange,Left_IA_First_Dwell_Time,Right_IA_First_Dwell_Time,LeftTime_First,RightTime_First,Internal_Saccades
1,149,6,2.713,2.148,0.3293,0.3692,1,0,0.778,1.132,46,50,4,3,,,1.794,2.487,-4,right,left,-1.329223271,-0.923760867,0.837424135,-1.091826134,5,Free,Correct to incorrect,0.115671196,-0.693,-0.710331174,2.487,1.794,,,0.0399,482,1187,0.482,1.187,12
1,150,6,2.33,2.907,0.55,0.5367,1,1,0.845,0.317,53,50,3,4,,,1.696,2.214,3,left,left,0.808941321,0.420239043,0.097829922,0.742441771,5,Free,"Correct, no change",0.722944974,-0.518,-0.50305803,1.696,2.214,,,-0.0133,892,552,0.892,0.552,10
1,151,6,4.665,1.795,0.543,0.6128,1,1,2.009,0.648,53,50,3,3,,,1.742,2.304,3,left,left,0.741124592,1.030856316,0.097829922,0.742441771,5,Free,"Correct, no change",0.115671196,-0.562,-0.555172421,1.742,2.304,,,0.0698,1169,690,1.169,0.69,11
1,153,6,4.664,1.781,0.4977,0.4373,1,1,0.679,2.145,50,48,2,6,,,3.059,2.832,2,left,left,0.302253472,-0.377334635,-0.641764291,0.480403499,7,Free,"Correct, no change",1.937492532,0.227,0.379333354,3.059,2.832,,,-0.0604,662,993,0.662,0.993,16
1,154,6,2.436,1.447,0.1853,0.3368,0,1,2.056,1.202,50,49,1,7,,,2.754,3.197,1,right,left,-2.724310273,-1.183734582,-1.381358503,0.218365227,7,Free,Incorrect to correct,2.54476631,-0.443,-0.414226683,3.197,2.754,,,0.1515,787,792,0.787,0.792,16
1,157,6,0.974,1.655,0.4947,0.5958,1,1,0.344,0.857,53,50,3,5,,,1.638,2.367,3,left,left,0.27318916,0.894450355,0.097829922,0.742441771,5,Free,"Correct, no change",1.330218753,-0.729,-0.752970221,1.638,2.367,,,0.1011,1033,570,1.033,0.57,10
1,158,6,2.803,1.787,0.551,0.3852,1,1,0.684,1.002,50,48,2,3,,,1.67,2.518,2,left,left,0.818629425,-0.795378786,-0.641764291,0.480403499,5,Free,"Correct, no change",0.115671196,-0.848,-0.893915958,1.67,2.518,,,-0.1658,816,687,0.816,0.687,12
1,160,6,2.526,1.723,0.4842,0.4423,0,1,1.21,0.52,50,51,1,5,,,1.403,2.49,-1,left,right,0.171464066,-0.337215235,-1.381358503,-0.305711318,5,Free,Incorrect to correct,1.330218753,-1.087,-1.176991852,1.403,2.49,,,-0.0419,858,674,0.858,0.674,9
1,161,6,2.77,1.426,0.3913,0.3673,1,0,0.591,1.859,50,52,2,7,,,2.358,3.423,-2,right,left,-0.728560812,-0.93900624,-0.641764291,-0.56774959,7,Free,Correct to incorrect,2.54476631,-1.065,-1.150934657,3.423,2.358,,,-0.024,976,574,0.976,0.574,14
1,162,6,1.887,1.337,0.5562,0.5305,0,0,1.618,0.454,50,52,2,5,,,2.946,2.888,-2,left,left,0.869007567,0.370490987,-0.641764291,-0.56774959,7,Free,"Incorrect, no change",1.330218753,0.058,0.179166717,2.946,2.888,,,-0.0257,708,814,0.708,0.814,15
1,163,6,3.275,0.902,0.4058,0.6782,1,1,0.819,1.388,53,50,3,6,,,2.795,2.328,3,left,left,-0.588083302,1.555618073,0.097829922,0.742441771,7,Free,"Correct, no change",1.937492532,0.467,0.663593665,2.795,2.328,,,0.2724,466,1183,0.466,1.183,13
1,166,6,4.828,2.635,0.4963,0.5877,1,1,0.452,0.765,46,50,4,3,,,1.066,1.376,-4,right,right,0.288690127,0.829456927,0.837424135,-1.091826134,5,Free,"Correct, no change",0.115671196,-0.31,-0.256699093,1.376,1.066,,,0.0914,563,1082,0.563,1.082,6
1,167,6,1.709,0.822,0.3247,0.5785,0,1,3.304,1.648,53,50,3,5,,,2.424,1.484,3,right,left,-1.37378855,0.75563723,0.097829922,0.742441771,7,Free,Incorrect to correct,1.330218753,0.94,1.223823362,1.484,2.424,,,0.2538,441,1142,0.441,1.142,7
1,169,7,3.739,2.357,0.2958,0.3767,1,1,1.091,1.567,50,46,4,5,,,1.912,2.352,4,left,left,-1.653774761,-0.863581767,0.837424135,1.004480043,5,Free,"Correct, no change",1.330218753,-0.44,-0.410673429,1.912,2.352,,,0.0809,670,784,0.67,0.784,11
1,170,7,3.22,4.426,0.348,0.4207,1,1,0.998,0.668,50,53,3,4,,,1.242,2.413,-3,right,right,-1.148055723,-0.510531044,0.097829922,-0.829787862,5,Free,"Correct, no change",0.722944974,-1.171,-1.276482961,2.413,1.242,,,0.0727,884,639,0.884,0.639,6
1,171,7,1.325,1.538,0.5337,0.7027,1,1,1.325,1.135,50,47,3,2,,,1.319,0.592,3,left,left,0.651025223,1.752203134,0.097829922,0.742441771,7,Free,"Correct, no change",-0.491602583,0.727,0.971542336,1.319,0.592,,,0.169,1012,596,1.012,0.596,4
1,172,7,3.436,3.384,0.3122,0.404,1,1,1.986,0.916,50,52,2,5,,,1.479,2.786,-2,right,right,-1.494889853,-0.644529841,-0.641764291,-0.56774959,5,Free,"Correct, no change",1.330218753,-1.307,-1.437563804,2.786,1.479,,,0.0918,800,804,0.8,0.804,11
1,173,7,1.835,3.644,0.3997,0.3993,0,1,0.583,0.941,52,50,2,4,,,2.56,1.524,2,right,left,-0.647180737,-0.682242077,-0.641764291,0.480403499,5,Free,Incorrect to correct,0.722944974,1.036,1.337527487,1.524,2.56,,,-0.0004,492,1014,0.492,1.014,11
1,176,7,1.587,2.575,0.4837,0.3862,1,1,0.672,1.143,52,50,2,7,,,2.932,3.002,2,left,left,0.166620014,-0.787354906,-0.641764291,0.480403499,7,Free,"Correct, no change",2.54476631,-0.07,0.027561218,2.932,3.002,,,-0.0975,832,726,0.832,0.726,15
1,181,7,1.466,2.123,0.3785,0.3673,0,1,1.012,1.983,51,50,1,5,,,2.61,3.024,1,right,left,-0.852568546,-0.93900624,-1.381358503,0.218365227,7,Free,Incorrect to correct,1.330218753,-0.414,-0.379878562,3.024,2.61,,,-0.0112,934,785,0.934,0.785,15
1,182,7,4.367,2.851,0.6172,0.5082,0,0,1.427,0.836,50,48,2,2,,,0.712,1.498,2,right,right,1.459981922,0.191558462,-0.641764291,0.480403499,5,Free,"Incorrect, no change",-0.491602583,-0.786,-0.820482045,1.498,0.712,,,-0.109,436,993,0.436,0.993,4
1,184,7,3.195,1.709,0.5075,0.3895,0,1,0.606,0.917,50,53,3,7,,,3.207,2.568,-3,left,right,0.397196893,-0.760876102,0.097829922,-0.829787862,7,Free,Incorrect to correct,2.54476631,0.639,0.867313555,3.207,2.568,,,-0.118,630,732,0.63,0.732,15
1,185,7,2.042,1.425,0.523,0.3787,0,1,0.895,0.608,50,46,4,6,,,2.188,3.19,4,right,left,0.547362508,-0.847534007,0.837424135,1.004480043,7,Free,Incorrect to correct,1.937492532,-1.002,-1.076316325,3.19,2.188,,,-0.1443,808,754,0.808,0.754,15
1,186,7,2.747,1.755,0.5507,0.4033,1,1,1.188,1.631,55,50,5,6,,,2.904,2.863,5,left,left,0.815722994,-0.650146557,1.577018348,1.266518316,7,Free,"Correct, no change",1.937492532,0.041,0.159031612,2.904,2.863,,,-0.1474,917,614,0.917,0.614,15
1,187,7,1.843,1.56,0.5147,0.7038,1,1,0.981,0.904,50,45,5,1,,,2.158,1.32,5,left,left,0.466951243,1.761029402,1.577018348,1.266518316,7,Free,"Correct, no change",-1.098876361,0.838,1.10301273,2.158,1.32,,,0.1891,668,802,0.668,0.802,8
1,188,7,0.976,3.022,0.5157,0.4777,0,1,1.038,1.047,50,46,4,4,,,2.453,1.986,4,right,left,0.476639348,-0.05316988,0.837424135,1.004480043,5,Free,Incorrect to correct,0.722944974,0.467,0.663593665,1.986,2.453,,,-0.038,816,628,0.816,0.628,11
1,189,8,2.95,1.694,0.2633,0.5065,1,0,1.792,1.276,45,50,5,5,,,2.563,1.528,-5,right,left,-1.968638147,0.177917865,1.577018348,-1.353864406,5,Free,Correct to incorrect,1.330218753,1.035,1.336343069,1.528,2.563,,,0.2432,676,714,0.676,0.714,10
1,191,8,4.828,1.909,0.6015,0.6823,1,1,1.094,1.191,50,46,4,5,,,2.19,1.994,4,left,left,1.307878686,1.588515981,0.837424135,1.004480043,7,Free,"Correct, no change",1.330218753,0.196,0.342616397,2.19,1.994,,,0.0808,1005,602,1.005,0.602,9
1,194,8,2.238,1.703,0.2815,0.401,0,1,0.699,0.914,50,47,3,2,,,2.265,2.034,3,right,left,-1.792314651,-0.668601481,0.097829922,0.742441771,5,Free,Incorrect to correct,-0.491602583,0.231,0.384071025,2.034,2.265,,,0.1195,1036,536,1.036,0.536,13
1,195,8,2.319,1.531,0.5082,0.3995,0,1,1.027,1.52,50,54,4,5,,,2.107,2.054,-4,left,right,0.403978566,-0.680637301,0.837424135,-1.091826134,5,Free,Incorrect to correct,1.330218753,0.053,0.173244628,2.107,2.054,,,-0.1087,922,602,0.922,0.602,9
1,196,8,1.355,3.033,0.4495,0.2997,1,1,1.06,0.302,45,50,5,3,,,1.556,2.581,-5,right,right,-0.164713149,-1.481420532,1.577018348,-1.353864406,5,Free,"Correct, no change",0.115671196,-1.025,-1.103557938,2.581,1.556,,,-0.1498,464,1198,0.464,1.198,11
1,199,8,1.482,1.748,0.556,0.3837,1,1,1.083,0.594,46,50,4,6,,,1.778,3.03,-4,right,right,0.867069946,-0.807414606,0.837424135,-1.091826134,7,Free,"Correct, no change",1.937492532,-1.252,-1.372420816,3.03,1.778,,,-0.1723,414,1124,0.414,1.124,10
1,200,8,1.891,1.503,0.5992,0.3638,0,1,0.941,2.297,50,53,3,4,,,1.735,1.634,-3,left,right,1.285596046,-0.96708982,0.097829922,-0.829787862,5,Free,Incorrect to correct,0.722944974,0.101,0.23009669,1.735,1.634,,,-0.2354,986,466,0.986,0.466,9
1,201,8,2.685,1.253,0.4078,0.5742,0,1,0.291,1.311,50,46,4,4,,,1.97,1.496,4,right,left,-0.568707093,0.721134546,0.837424135,1.004480043,5,Free,Incorrect to correct,0.722944974,0.474,0.671884591,1.496,1.97,,,0.1664,1236,426,1.236,0.426,7
1,204,8,2.544,1.855,0.3437,0.281,1,1,1.368,1.901,50,44,6,7,,,2.226,3.44,6,left,left,-1.189714571,-1.631467089,2.316612561,1.528556588,7,Free,"Correct, no change",2.54476631,-1.214,-1.327412933,2.226,3.44,,,-0.0627,480,1158,0.48,1.158,13
1,205,8,1.519,2.854,0.446,0.3332,1,1,0.807,0.565,45,50,5,4,,,1.941,1.808,-5,right,right,-0.198621514,-1.21262055,1.577018348,-1.353864406,5,Free,"Correct, no change",0.722944974,0.133,0.267998065,1.808,1.941,,,-0.1128,692,942,0.692,0.942,8
1,206,8,2.992,1.502,0.5605,0.3592,1,0,0.771,0.942,50,55,5,7,,,3.693,2.224,-5,right,left,0.910666415,-1.003999668,1.577018348,-1.353864406,7,Free,Correct to incorrect,2.54476631,1.469,1.850380465,2.224,3.693,,,-0.2013,876,696,0.876,0.696,14
1,207,8,4.8,5.578,0.4462,0.5697,1,1,1.521,0.426,54,50,4,6,,,2.607,2.954,4,left,left,-0.196683893,0.685027086,0.837424135,1.004480043,7,Free,"Correct, no change",1.937492532,-0.347,-0.300522558,2.607,2.954,,,0.1235,602,610,0.602,0.61,10
1,208,8,3.261,1.436,0.3353,0.3563,0,0,1.363,0.726,50,46,4,7,,,2.645,3.358,4,right,right,-1.271094646,-1.02726892,0.837424135,1.004480043,7,Free,"Incorrect, no change",2.54476631,-0.713,-0.734019533,3.358,2.645,,,0.021,684,892,0.684,0.892,13
1,209,8,2.372,1.338,0.5803,0.6572,1,1,0.588,1.176,55,50,5,6,,,1.76,2.05,5,left,left,1.102490878,1.387116591,1.577018348,1.266518316,5,Free,"Correct, no change",1.937492532,-0.29,-0.233010734,1.76,2.05,,,0.0769,844,570,0.844,0.57,8
1,210,8,1.855,4.417,0.5965,0.6212,1,1,0.77,0.685,55,50,5,6,,,2.93,2.954,5,left,left,1.259438165,1.098256909,1.577018348,1.266518316,7,Free,"Correct, no change",1.937492532,-0.024,0.082044444,2.93,2.954,,,0.0247,686,844,0.686,0.844,12
2,23,0,1.5,1.402,0.7987,0.9538,1,1,0.503,1.072,48,50,2,4,,,1.19,1.871,-2,right,right,0.806634733,1.106602276,-0.718643632,-0.675380773,5,Free,"Correct, no change",0.215698117,-0.681,-0.750022683,1.871,1.19,,,0.1551,813,844,0.813,0.844,3
2,24,0,1.405,1.219,0.651,0.8513,0,1,0.774,3.198,48,50,2,7,,,2.256,1.517,-2,left,right,0.058891978,0.609649399,-0.718643632,-0.675380773,5,Free,Incorrect to correct,1.35037054,0.739,0.748715936,2.256,1.517,,,0.2003,618,1002,0.618,1.002,4
2,27,0,1.37,1.455,0.9392,0.8888,1,1,0.623,0.826,50,52,2,8,,,1.444,1.872,-2,right,right,1.517926928,0.791461427,-0.718643632,-0.675380773,7,Free,"Correct, no change",1.728594681,-0.428,-0.482993901,1.872,1.444,,,-0.0504,1007,596,1.007,0.596,3
2,28,0,1.389,1.542,0.856,0.7117,1,1,0.654,0.436,52,50,2,7,,,1.684,2.176,2,left,left,1.096720447,-0.067176177,-0.718643632,0.706538095,5,Free,"Correct, no change",1.35037054,-0.492,-0.550542684,1.684,2.176,,,-0.1443,726,874,0.726,0.874,1
2,29,0,1.267,1.506,0.7172,0.8618,1,0,0.497,11.768,50,49,1,6,,,1.502,2.005,1,left,right,0.394034634,0.660556767,-1.61813798,0.361058378,5,Free,Correct to incorrect,0.972146399,-0.503,-0.562152631,1.502,2.005,,,0.1446,558,1030,0.558,1.03,6
2,30,0,1.152,1.822,0.6498,0.6468,0,0,0.813,1.315,50,51,1,5,,,2.426,2.126,-1,left,left,0.052816884,-0.381832194,-1.61813798,-0.329901056,7,Free,"Incorrect, no change",0.593922258,0.3,0.285373504,2.426,2.126,,,-0.003,805,888,0.805,0.888,7
2,31,0,1.429,1.117,0.8575,0.9392,1,1,0.806,1.228,48,50,2,5,,,1.922,2.818,-2,right,right,1.104314313,1.035816793,-0.718643632,-0.675380773,7,Free,"Correct, no change",0.593922258,-0.896,-0.976944376,2.818,1.922,,,0.0817,888,759,0.888,0.759,9
2,32,0,1.254,2.371,0.8187,0.8028,1,1,0.737,2.517,48,50,2,8,,,2.432,3,-2,right,right,0.907886291,0.374505843,-0.718643632,-0.675380773,7,Free,"Correct, no change",1.728594681,-0.568,-0.630756864,3,2.432,,,-0.0159,842,789,0.842,0.789,10
2,34,0,1.298,1.337,0.853,0.8728,1,1,1.807,1.092,49,50,1,6,,,1.366,2.272,-1,right,right,1.081532713,0.713888295,-1.61813798,-0.329901056,7,Free,"Correct, no change",0.972146399,-0.906,-0.987498873,2.272,1.366,,,0.0198,944,768,0.944,0.768,6
2,36,0,1.036,1.345,0.7503,0.7005,1,0,0.491,0.515,50,51,1,7,,,1.78,1.754,-1,right,left,0.561605963,-0.12147737,-1.61813798,-0.329901056,5,Free,Correct to incorrect,1.35037054,0.026,-0.003819723,1.754,1.78,,,-0.0498,796,860,0.796,0.86,6
2,37,0,1.225,1.173,0.572,0.5775,0,0,0.397,2.156,50,51,1,6,,,1.914,1.887,-1,left,left,-0.341051676,-0.717820822,-1.61813798,-0.329901056,5,Free,"Incorrect, no change",0.972146399,0.027,-0.002764273,1.914,1.887,,,0.0055,784,858,0.784,0.858,4
2,38,0,1.322,1.495,0.2472,0.4088,0,1,0.91,5.231,50,52,2,9,,,2.126,3.048,-2,left,right,-1.985376977,-1.535732532,-0.718643632,-0.675380773,7,Free,Incorrect to correct,2.106818822,-0.922,-1.004386069,2.126,3.048,,,0.1616,777,888,0.777,0.888,5
2,40,0,1.339,1.409,0.5698,0.291,1,1,1.014,1.097,50,53,3,9,,,2.688,2.602,-3,right,right,-0.352189348,-2.106864717,0.180850715,-1.02086049,7,Free,"Correct, no change",2.106818822,0.086,0.059507261,2.602,2.688,,,-0.2788,778,866,0.778,0.866,8
2,42,1,1.777,1.51,0.7215,0.567,0,0,0.705,2.844,50,48,2,5,,,2.044,1.983,2,right,right,0.415803719,-0.76872819,-0.718643632,0.706538095,5,Free,"Incorrect, no change",0.593922258,0.061,0.033121018,1.983,2.044,,,-0.1545,904,767,0.904,0.767,9
2,46,1,1.484,1.951,0.6093,0.2835,1,0,0.796,0.973,50,52,2,7,,,2.698,2.952,-2,right,left,-0.152217521,-2.143227122,-0.718643632,-0.675380773,7,Free,Correct to incorrect,1.35037054,-0.254,-0.299345648,2.952,2.698,,,-0.3258,797,928,0.797,0.928,9
2,47,1,1.428,1.595,0.3302,0.34,0,0,0.452,1.403,50,51,1,7,,,2.672,2.689,-1,left,left,-1.565183012,-1.869297,-1.61813798,-0.329901056,7,Free,"Incorrect, no change",1.35037054,-0.017,-0.049204061,2.672,2.689,,,0.0098,916,789,0.916,0.789,6
2,48,1,1.47,1.631,0.6098,0.5762,0,1,0.454,1.208,52,50,2,8,,,2.56,2.772,2,right,left,-0.149686232,-0.724123639,-0.718643632,0.706538095,7,Free,Incorrect to correct,1.728594681,-0.212,-0.255016759,2.772,2.56,,,-0.0336,812,904,0.812,0.904,6
2,50,1,1.113,1.729,0.6457,0.487,0,0,0.533,1.208,50,53,3,8,,,1.362,2.309,-3,left,left,0.032060315,-1.15659385,0.180850715,-1.02086049,5,Free,"Incorrect, no change",1.728594681,-0.947,-1.030772312,1.362,2.309,,,-0.1587,793,866,0.793,0.866,3
2,51,1,1.031,2.076,0.8647,0.8787,1,1,0.392,1.258,46,50,4,6,,,2.552,2.586,-4,right,right,1.140764874,0.742493388,1.080345063,-1.366340207,7,Free,"Correct, no change",0.972146399,-0.034,-0.067146707,2.586,2.552,,,0.014,918,586,0.918,0.586,2
2,54,1,1.89,1.223,0.6885,0.6137,0,1,0.42,0.621,54,50,4,8,,,3.326,2.138,4,right,left,0.248738649,-0.542311611,1.080345063,1.397497529,7,Free,Incorrect to correct,1.728594681,1.188,1.222612866,2.138,3.326,,,-0.0748,920,761,0.92,0.761,6
2,55,1,0.931,1.888,0.8887,1.0125,1,1,0.634,1.497,55,50,5,4,,,1.504,1.371,5,left,left,1.262266744,1.391198704,1.97983941,1.742977246,5,Free,"Correct, no change",0.215698117,0.133,0.109113398,1.504,1.371,,,0.1238,462,888,0.462,0.888,2
2,56,1,1.41,1.514,0.9162,0.8617,1,1,0.649,0.494,45,50,5,5,,,1.792,1.933,-5,right,right,1.401487636,0.660071935,1.97983941,-1.711819924,5,Free,"Correct, no change",0.593922258,-0.141,-0.180079828,1.933,1.792,,,-0.0545,976,789,0.976,0.789,2
2,57,1,1.557,1.436,0.4883,0.598,1,1,0.772,0.893,46,50,4,6,,,1.762,2.321,-4,right,right,-0.764789446,-0.618430247,1.080345063,-1.366340207,5,Free,"Correct, no change",0.972146399,-0.559,-0.621257816,2.321,1.762,,,0.1097,827,880,0.827,0.88,5
2,58,1,1.024,1.273,0.7487,0.6837,1,1,0.372,0.938,46,50,4,6,,,1.7,2.49,-4,right,right,0.553505838,-0.202929158,1.080345063,-1.366340207,5,Free,"Correct, no change",0.972146399,-0.79,-0.865066704,2.49,1.7,,,-0.065,780,870,0.78,0.87,4
2,59,1,1.269,1.909,0.677,0.7388,1,1,0.585,1.803,53,50,3,8,,,2.608,2.204,3,left,left,0.190519003,0.064213315,0.180850715,1.052017812,7,Free,"Correct, no change",1.728594681,0.404,0.395140276,2.608,2.204,,,0.0618,898,590,0.898,0.59,4
2,60,1,1.188,2.249,0.5643,0.7498,1,1,0.747,0.711,53,50,3,4,,,2.486,1.693,3,left,left,-0.380033526,0.117544843,0.180850715,1.052017812,7,Free,"Correct, no change",0.215698117,0.793,0.805710221,2.486,1.693,,,0.1855,788,906,0.788,0.906,5
2,61,1,1.546,1.225,0.6982,0.8615,1,1,0.379,0.838,48,50,2,7,,,2.417,1.998,-2,right,right,0.297845654,0.659102271,-0.718643632,-0.675380773,5,Free,"Correct, no change",1.35037054,0.419,0.410972022,1.998,2.417,,,0.1633,795,942,0.795,0.942,4
2,62,1,1.173,1.656,0.8425,0.8335,0,0,0.511,0.71,52,50,2,5,,,1.388,2.648,2,right,right,1.028375645,0.52334929,-0.718643632,0.706538095,5,Free,"Incorrect, no change",0.593922258,-1.26,-1.361128078,2.648,1.388,,,-0.009,768,884,0.768,0.884,3
2,65,2,1.482,1.449,0.5878,0.4068,1,1,0.746,0.789,52,50,2,7,,,2.078,2.122,2,left,left,-0.261062946,-1.545429174,-0.718643632,0.706538095,5,Free,"Correct, no change",1.35037054,-0.044,-0.077701204,2.078,2.122,,,-0.181,806,858,0.806,0.858,3
2,67,2,1.117,1.128,0.6622,0.8497,1,1,0.473,0.599,50,47,3,5,,,2.452,2.058,3,left,left,0.11559285,0.601892086,0.180850715,1.052017812,7,Free,"Correct, no change",0.593922258,0.394,0.384585778,2.452,2.058,,,0.1875,786,916,0.786,0.916,6
2,69,2,1.705,1.609,0.6622,0.6932,1,1,0.8,0.919,46,50,4,6,,,2.424,1.6,-4,right,right,0.11559285,-0.156870111,1.080345063,-1.366340207,5,Free,"Correct, no change",0.972146399,0.824,0.838429163,1.6,2.424,,,0.031,980,784,0.98,0.784,2
2,70,2,1.278,2.066,0.3528,0.8322,1,1,0.455,0.924,50,54,4,5,,,1.799,2.68,-4,right,right,-1.450768751,0.517046473,1.080345063,-1.366340207,7,Free,"Correct, no change",0.593922258,-0.881,-0.96111263,2.68,1.799,,,0.4794,940,778,0.94,0.778,3
2,71,2,1.363,1.247,0.576,0.7048,0,0,0.585,0.437,53,50,3,5,,,2.224,1.965,3,right,right,-0.320801365,-0.100629591,0.180850715,1.052017812,5,Free,"Incorrect, no change",0.593922258,0.259,0.242100065,1.965,2.224,,,0.1288,910,775,0.91,0.775,3
2,72,2,1.299,1.885,0.7143,0.736,1,1,0.343,0.395,50,54,4,5,,,1.616,2.128,-4,right,right,0.379353158,0.050638017,1.080345063,-1.366340207,5,Free,"Correct, no change",0.593922258,-0.512,-0.571651679,2.128,1.616,,,0.0217,912,700,0.912,0.7,6
2,73,2,1.578,1.36,0.5498,0.6523,1,1,0.665,1.052,46,50,4,11,,,2.754,2.727,-4,right,right,-0.453440906,-0.35516643,1.080345063,-1.366340207,7,Free,"Correct, no change",2.863267104,0.027,-0.002764273,2.727,2.754,,,0.1025,910,756,0.91,0.756,3
2,75,2,2.687,1.531,0.7135,0.7612,1,1,0.468,0.452,50,53,3,6,,,1.23,2.726,-3,right,right,0.375303096,0.1728157,0.180850715,-1.02086049,7,Free,"Correct, no change",0.972146399,-1.496,-1.610214215,2.726,1.23,,,0.0477,827,932,0.827,0.932,4
2,76,2,0.948,1.336,0.955,0.8763,1,1,0.844,0.42,48,50,2,6,,,2.208,1.705,-2,right,right,1.597915658,0.730857418,-0.718643632,-0.675380773,5,Free,"Correct, no change",0.972146399,0.503,0.499629799,1.705,2.208,,,-0.0787,968,584,0.968,0.584,4
2,77,2,1.293,1.578,0.7187,0.6883,0,0,0.58,0.46,52,50,2,7,,,2.018,2.74,2,right,right,0.401628501,-0.180626883,-0.718643632,0.706538095,7,Free,"Incorrect, no change",1.35037054,-0.722,-0.793296122,2.74,2.018,,,-0.0304,908,764,0.908,0.764,0
2,80,2,1.395,1.683,0.7827,0.6842,1,1,0.554,0.678,54,50,4,4,,,2.206,1.388,4,left,left,0.725633487,-0.200504998,1.080345063,1.397497529,7,Free,"Correct, no change",0.215698117,0.818,0.832096465,2.206,1.388,,,-0.0985,1012,746,1.012,0.746,4
2,81,2,0.818,1.397,0.775,0.83,1,1,0.51,1.081,50,47,3,5,,,3.14,1.904,3,left,left,0.686651637,0.506380167,0.180850715,1.052017812,7,Free,"Correct, no change",0.593922258,1.236,1.273274453,3.14,1.904,,,0.055,636,942,0.636,0.942,3
2,82,2,1.529,1.754,0.4117,0.841,1,1,0.559,0.468,50,47,3,0,,,1.004,1.228,3,left,left,-1.152582913,0.559711695,0.180850715,1.052017812,5,Free,"Correct, no change",-1.297198446,-0.224,-0.267682156,1.004,1.228,,,0.4293,822,850,0.822,0.85,2
2,84,3,1.996,1.829,0.6105,0.7877,1,1,0.715,0.274,50,47,3,7,,,2.208,1.542,3,left,left,-0.146142427,0.301296199,0.180850715,1.052017812,5,Free,"Correct, no change",1.35037054,0.666,0.671668106,2.208,1.542,,,0.1772,702,796,0.702,0.796,3
2,89,3,1.324,1.242,0.223,0.6318,1,1,0.43,0.629,50,47,3,8,,,2.109,1.714,3,left,left,-2.107891362,-0.454557005,0.180850715,1.052017812,5,Free,"Correct, no change",1.728594681,0.395,0.385641228,2.109,1.714,,,0.4088,938,789,0.938,0.789,1
2,90,3,1.7,1.44,0.7035,0.4747,0,0,0.409,0.629,50,48,2,7,,,2.18,2.089,2,right,right,0.324677317,-1.216228195,-0.718643632,0.706538095,5,Free,"Incorrect, no change",1.35037054,0.091,0.06478451,2.089,2.18,,,-0.2288,843,890,0.843,0.89,3
2,91,3,3.272,1.65,0.4212,0.865,1,1,0.355,0.634,50,53,3,6,,,1.65,2.027,-3,right,right,-1.104488423,0.676071393,0.180850715,-1.02086049,5,Free,"Correct, no change",0.972146399,-0.377,-0.429165965,2.027,1.65,,,0.4438,818,878,0.818,0.878,3
2,92,3,1.405,1.686,0.6403,0.669,1,1,0.278,0.434,47,50,3,11,,,2.892,2.708,-3,right,right,0.004722394,-0.274199473,0.180850715,-1.02086049,7,Free,"Correct, no change",2.863267104,0.184,0.162941335,2.708,2.892,,,0.0287,738,902,0.738,0.902,2
2,93,3,1.257,1.427,0.2902,0.6332,1,1,0.4,0.663,50,52,2,9,,,3.1,2.522,-2,right,right,-1.767686128,-0.447769356,-0.718643632,-0.675380773,7,Free,"Correct, no change",2.106818822,0.578,0.578788529,2.522,3.1,,,0.343,802,916,0.802,0.916,6
2,94,3,1.274,1.319,0.6998,0.718,1,0,3.594,5.797,50,52,2,9,,,3.422,2.408,-2,right,left,0.305945779,-0.036631757,-0.718643632,-0.675380773,7,Free,Correct to incorrect,2.106818822,1.014,1.038964612,2.408,3.422,,,0.0182,801,868,0.801,0.868,4
2,95,3,1.085,1.364,0.9693,0.9557,1,1,0.653,0.803,49,50,1,4,,,1.168,3.553,-1,right,right,1.670310522,1.115814085,-1.61813798,-0.329901056,7,Free,"Correct, no change",0.215698117,-2.385,-2.548509026,3.553,1.168,,,-0.0136,1030,614,1.03,0.614,3
2,96,3,1.301,1.056,0.4113,0.7337,0,0,0.616,0.674,50,51,1,6,,,2.35,1.636,-1,left,left,-1.154607944,0.039486879,-1.61813798,-0.329901056,5,Free,"Incorrect, no change",0.972146399,0.714,0.722329693,2.35,1.636,,,0.3224,774,916,0.774,0.916,7
2,97,3,1.41,1.63,0.7018,0.8328,0,0,0.307,0.389,52,50,2,3,,,1.186,2.006,2,right,right,0.316070935,0.519955465,-0.718643632,0.706538095,5,Free,"Incorrect, no change",-0.162526023,-0.82,-0.896730196,2.006,1.186,,,0.131,1056,683,1.056,0.683,3
2,98,3,1.215,1.394,0.8272,0.8788,1,0,0.442,0.652,53,50,3,6,,,2.066,1.842,3,left,right,0.950918203,0.74297822,0.180850715,1.052017812,5,Free,Correct to incorrect,0.972146399,0.224,0.205159324,2.066,1.842,,,0.0516,688,922,0.688,0.922,5
