subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,Session,gaze_L_bin3,gaze_R_bin3,trial_og
21,1675,1519.0000000000002,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,113
21,1676,1361.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,114
21,1677,1759.0000000000002,1,5.0,5.5,0.75,0.25,Free,0.75,0.25,116
21,1678,2407.0,0,5.0,5.4,0.25,0.75,Free,0.25,0.75,117
21,1679,1111.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,119
21,1680,2049.0,1,5.4,5.0,0.25,0.75,Free,0.25,0.75,120
21,1681,1239.0,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,123
21,1682,1408.0000000000002,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,124
21,1683,1404.0000000000002,0,5.0,5.3,0.75,0.25,Free,0.75,0.25,126
21,1684,1525.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,127
21,1685,1097.9999999999998,1,5.0,4.6,0.25,0.75,Free,0.25,0.75,128
21,1686,1624.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,129
21,1687,1605.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,130
21,1688,1732.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,131
21,1689,1317.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,132
21,1690,1419.0,0,5.8,5.0,0.5,0.5,Free,0.5,0.5,133
21,1691,1020.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,136
21,1692,1100.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,138
21,1693,1347.0,1,4.4,5.0,0.75,0.25,Free,0.75,0.25,141
21,1694,1519.0000000000002,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,142
21,1695,2063.0,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,143
21,1696,1101.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,144
21,1697,1464.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,146
21,1698,4842.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,150
21,1699,1436.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,152
21,1700,9695.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,153
21,1701,4272.0,1,5.0,4.4,0.25,0.75,Free,0.25,0.75,154
21,1702,795.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,155
21,1703,1319.0,1,4.3,5.0,0.5,0.5,Free,0.5,0.5,156
21,1704,987.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,159
21,1705,1085.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,160
21,1706,1283.0000000000002,1,5.0,5.6,0.75,0.25,Free,0.75,0.25,161
21,1707,1309.0000000000002,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,162
21,1708,1307.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,163
21,1709,1317.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,165
21,1710,2469.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,166
21,1711,1468.0000000000002,0,5.3,5.0,0.25,0.75,Free,0.25,0.75,168
21,1712,2836.0000000000005,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,171
21,1713,746.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,172
21,1714,1676.9999999999998,0,4.8,5.0,0.75,0.25,Free,0.75,0.25,174
21,1715,1476.9999999999998,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,175
21,1716,1560.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,176
21,1717,1976.9999999999998,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,177
21,1718,2286.0,1,5.0,4.7,0.75,0.25,Free,0.75,0.25,178
21,1719,2127.0,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,179
21,1720,5077.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,183
21,1721,5934.0,0,5.0,5.2,0.75,0.25,Free,0.75,0.25,184
21,1722,1537.0,0,5.0,4.8,0.25,0.75,Free,0.25,0.75,185
21,1723,2126.0,0,5.3,5.0,0.25,0.75,Free,0.25,0.75,187
21,1724,1345.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,188
21,1725,2225.0,1,5.0,4.8,0.25,0.75,Free,0.25,0.75,189
21,1726,866.0,0,5.0,4.9,0.5,0.5,Free,0.5,0.5,190
21,1727,1161.0,0,5.0,4.7,0.5,0.5,Free,0.5,0.5,192
21,1728,1361.0,0,5.0,4.7,0.25,0.75,Free,0.25,0.75,193
21,1729,1400.0,0,5.0,4.8,0.75,0.25,Free,0.75,0.25,194
21,1730,1318.0,1,5.3,5.0,0.5,0.5,Free,0.5,0.5,196
21,1731,1663.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,198
21,1732,1545.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,199
21,1733,980.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,200
21,1734,1424.0000000000002,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,201
21,1735,1851.0,0,5.2,5.0,0.25,0.75,Free,0.25,0.75,204
21,1736,2070.9999999999995,1,5.2,5.0,0.25,0.75,Free,0.25,0.75,205
21,1737,2229.0,1,5.0,4.9,0.5,0.5,Free,0.5,0.5,206
21,1738,1696.9999999999998,0,5.0,5.1,0.75,0.25,Free,0.75,0.25,207
21,1739,1408.0000000000002,1,5.0,5.0,0.25,0.75,Free,0.25,0.75,208
22,1740,719.0000000000001,1,5.0,5.7,0.75,0.25,Free,0.75,0.25,25
22,1741,1424.0000000000002,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,26
22,1742,1446.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,27
22,1743,1084.0,1,5.6,5.0,0.75,0.25,Free,0.75,0.25,28
22,1744,1348.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,30
22,1745,1591.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,31
22,1746,1145.0,0,5.8,5.0,0.5,0.5,Free,0.5,0.5,33
22,1747,715.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,35
22,1748,1351.0,0,5.0,4.2,0.5,0.5,Free,0.5,0.5,36
22,1749,1651.0,1,5.0,4.1,0.5,0.5,Free,0.5,0.5,38
22,1750,1528.0,1,5.0,6.0,0.25,0.75,Free,0.25,0.75,39
22,1751,739.0000000000001,0,6.1,5.0,0.75,0.25,Free,0.75,0.25,40
22,1752,1509.0000000000002,0,6.1,5.0,0.5,0.5,Free,0.5,0.5,41
22,1753,1246.0,1,5.0,6.0,0.75,0.25,Free,0.75,0.25,42
22,1754,1082.0,1,4.0,5.0,0.5,0.5,Free,0.5,0.5,43
22,1755,1551.9999999999998,1,5.0,5.9,0.25,0.75,Free,0.25,0.75,45
22,1756,1081.0,1,5.0,5.8,0.25,0.75,Free,0.25,0.75,46
22,1757,1568.0,0,5.8,5.0,0.75,0.25,Free,0.75,0.25,47
22,1758,1107.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,48
22,1759,1164.0000000000002,0,5.7,5.0,0.75,0.25,Free,0.75,0.25,49
22,1760,741.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,52
22,1761,777.0,0,5.0,4.1,0.75,0.25,Free,0.75,0.25,55
22,1762,1014.9999999999999,1,5.0,5.9,0.25,0.75,Free,0.25,0.75,56
22,1763,1147.0,1,5.0,5.8,0.5,0.5,Free,0.5,0.5,57
22,1764,1484.0,1,5.0,5.7,0.5,0.5,Free,0.5,0.5,59
22,1765,1033.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,60
22,1766,847.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,61
22,1767,1222.0,1,5.0,5.7,0.5,0.5,Free,0.5,0.5,63
22,1768,1141.0,0,5.0,4.2,0.5,0.5,Free,0.5,0.5,64
22,1769,712.0000000000001,0,5.9,5.0,0.25,0.75,Free,0.25,0.75,67
22,1770,1105.0,0,5.8,5.0,0.25,0.75,Free,0.25,0.75,68
22,1771,1004.0,1,4.2,5.0,0.75,0.25,Free,0.75,0.25,69
22,1772,1158.0,0,5.7,5.0,0.5,0.5,Free,0.5,0.5,73
22,1773,757.0,1,4.3,5.0,0.75,0.25,Free,0.75,0.25,74
22,1774,1182.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,75
22,1775,1060.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,77
22,1776,991.0,0,5.0,5.6,0.5,0.5,Free,0.5,0.5,78
22,1777,1698.0000000000002,1,5.7,5.0,0.25,0.75,Free,0.25,0.75,80
22,1778,1480.0,0,5.0,4.2,0.75,0.25,Free,0.75,0.25,81
22,1779,1216.0,1,5.0,5.8,0.5,0.5,Free,0.5,0.5,82
22,1780,1244.0,0,5.7,5.0,0.5,0.5,Free,0.5,0.5,83
22,1781,1528.0,1,5.0,5.7,0.5,0.5,Free,0.5,0.5,84
22,1782,1251.0,1,5.0,5.8,0.25,0.75,Free,0.25,0.75,85
22,1783,1253.0,0,4.1,5.0,0.25,0.75,Free,0.25,0.75,86
22,1784,1479.0,0,6.0,5.0,0.75,0.25,Free,0.75,0.25,87
22,1785,1097.9999999999998,0,5.9,5.0,0.75,0.25,Free,0.75,0.25,89
22,1786,1156.0,1,4.2,5.0,0.75,0.25,Free,0.75,0.25,91
22,1787,767.0,1,4.1,5.0,0.5,0.5,Free,0.5,0.5,92
22,1788,1084.0,1,5.0,5.8,0.25,0.75,Free,0.25,0.75,95
22,1789,1016.0,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,98
22,1790,1384.0000000000002,1,4.1,5.0,0.5,0.5,Free,0.5,0.5,99
22,1791,1341.9999999999998,0,5.0,4.1,0.75,0.25,Free,0.75,0.25,100
22,1792,755.0,0,5.8,5.0,0.5,0.5,Free,0.5,0.5,101
22,1793,733.0,0,5.8,5.0,0.5,0.5,Free,0.5,0.5,102
22,1794,826.0,0,5.7,5.0,0.75,0.25,Free,0.75,0.25,103
22,1795,1308.0,0,5.7,5.0,0.75,0.25,Free,0.75,0.25,104
22,1796,1095.9999999999998,1,5.0,5.7,0.5,0.5,Free,0.5,0.5,107
22,1797,1073.0,0,5.7,5.0,0.25,0.75,Free,0.25,0.75,108
22,1798,1219.0,0,4.4,5.0,0.75,0.25,Free,0.75,0.25,110
22,1799,1251.0,0,5.0,4.4,0.25,0.75,Free,0.25,0.75,112
22,1800,739.0000000000001,1,5.0,5.5,0.75,0.25,Free,0.75,0.25,115
22,1801,1432.0,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,116
22,1802,1345.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,117
22,1803,1073.0,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,118
22,1804,1396.9999999999998,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,120
22,1805,2023.0000000000002,0,5.0,4.8,0.5,0.5,Free,0.5,0.5,121
22,1806,1497.0,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,122
22,1807,1289.0000000000002,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,123
22,1808,1311.9999999999998,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,125
22,1809,1308.0,0,4.7,5.0,0.75,0.25,Free,0.75,0.25,126
22,1810,1682.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,127
22,1811,1125.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,129
22,1812,1180.0,0,4.5,5.0,0.75,0.25,Free,0.75,0.25,131
22,1813,768.0,0,5.0,4.4,0.5,0.5,Free,0.5,0.5,132
22,1814,1277.0000000000002,0,4.4,5.0,0.5,0.5,Free,0.5,0.5,136
22,1815,1242.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,137
22,1816,1149.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,138
22,1817,667.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,139
22,1818,1056.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,142
22,1819,1071.0,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,143
22,1820,914.0,0,5.0,4.4,0.25,0.75,Free,0.25,0.75,144
22,1821,1059.0000000000002,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,145
22,1822,1226.0,0,5.0,4.5,0.25,0.75,Free,0.25,0.75,146
22,1823,1575.0,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,147
22,1824,1165.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,149
22,1825,1458.0000000000002,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,150
22,1826,1304.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,151
22,1827,1245.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,153
22,1828,2170.0,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,154
22,1829,1239.0,0,5.0,5.1,0.25,0.75,Free,0.25,0.75,157
22,1830,1436.9999999999998,0,4.8,5.0,0.25,0.75,Free,0.25,0.75,159
22,1831,1125.0,0,4.6,5.0,0.25,0.75,Free,0.25,0.75,161
22,1832,774.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,162
22,1833,1185.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,164
22,1834,1341.0,0,4.5,5.0,0.25,0.75,Free,0.25,0.75,165
22,1835,895.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,166
22,1836,777.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,167
22,1837,1278.0,0,5.0,5.5,0.75,0.25,Free,0.75,0.25,168
22,1838,1365.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,169
22,1839,1061.0,0,5.0,4.4,0.5,0.5,Free,0.5,0.5,170
22,1840,6669.0,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,172
22,1841,4446.000000000001,1,4.2,5.0,0.5,0.5,Free,0.5,0.5,173
22,1842,5170.0,0,5.0,5.7,0.25,0.75,Free,0.25,0.75,175
22,1843,1351.9999999999998,1,4.2,5.0,0.75,0.25,Free,0.75,0.25,176
22,1844,1280.0,0,5.9,5.0,0.75,0.25,Free,0.75,0.25,178
22,1845,787.0,0,5.8,5.0,0.75,0.25,Free,0.75,0.25,179
22,1846,1412.0,1,5.7,5.0,0.75,0.25,Free,0.75,0.25,181
22,1847,1581.0,1,5.8,5.0,0.5,0.5,Free,0.5,0.5,182
22,1848,1196.0,0,5.9,5.0,0.75,0.25,Free,0.75,0.25,183
22,1849,1279.0000000000002,1,6.0,5.0,0.5,0.5,Free,0.5,0.5,185
22,1850,1104.0,0,6.0,5.0,0.5,0.5,Free,0.5,0.5,188
22,1851,1736.0,0,6.0,5.0,0.5,0.5,Free,0.5,0.5,189
22,1852,937.0,1,4.1,5.0,0.75,0.25,Free,0.75,0.25,191
22,1853,1065.0,0,5.0,4.2,0.75,0.25,Free,0.75,0.25,193
22,1854,670.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,194
22,1855,701.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,195
22,1856,1065.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,197
22,1857,1249.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,198
22,1858,689.0,1,5.0,5.4,0.75,0.25,Free,0.75,0.25,200
22,1859,1490.9999999999998,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,201
22,1860,2081.0,1,5.3,5.0,0.5,0.5,Free,0.5,0.5,202
22,1861,1685.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,203
22,1862,675.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,205
22,1863,2364.0,1,5.0,4.5,0.25,0.75,Free,0.25,0.75,208
22,1864,3222.0,0,4.4,5.0,0.5,0.5,Free,0.5,0.5,209
22,1865,1143.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,210
24,1866,1834.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,22
24,1867,1541.9999999999998,0,5.0,4.4,0.5,0.5,Free,0.5,0.5,23
24,1868,1085.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,24
24,1869,1689.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,25
24,1870,1835.9999999999998,1,4.5,5.0,0.75,0.25,Free,0.75,0.25,26
24,1871,1901.0,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,27
24,1872,1568.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,28
24,1873,2722.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,29
24,1874,1531.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,31
24,1875,1870.0,1,5.0,5.7,0.25,0.75,Free,0.25,0.75,32
24,1876,2376.0,0,5.7,5.0,0.5,0.5,Free,0.5,0.5,34
24,1877,1891.0,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,36
24,1878,1974.0,1,4.3,5.0,0.5,0.5,Free,0.5,0.5,38
24,1879,1340.0,1,5.0,5.7,0.5,0.5,Free,0.5,0.5,42
24,1880,1236.0,0,5.7,5.0,0.75,0.25,Free,0.75,0.25,43
24,1881,1229.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,44
24,1882,2427.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,45
24,1883,1898.0000000000002,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,47
24,1884,1745.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,48
24,1885,3471.0,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,51
24,1886,1789.0000000000002,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,53
24,1887,5393.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,54
24,1888,3881.9999999999995,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,55
24,1889,4880.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,56
24,1890,2697.0,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,57
24,1891,1394.0000000000002,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,60
24,1892,1450.9999999999998,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,61
24,1893,1835.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,63
24,1894,1402.0,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,66
24,1895,1341.9999999999998,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,67
24,1896,1565.9999999999998,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,68
24,1897,1386.9999999999998,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,69
24,1898,1359.0,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,70
24,1899,1146.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,71
24,1900,1531.9999999999998,1,5.5,5.0,0.25,0.75,Free,0.25,0.75,72
24,1901,1299.0000000000002,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,73
24,1902,1609.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,74
24,1903,1976.9999999999998,1,5.5,5.0,0.5,0.5,Free,0.5,0.5,76
24,1904,1456.9999999999998,0,5.7,5.0,0.75,0.25,Free,0.75,0.25,78
24,1905,1475.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,79
24,1906,1281.9999999999998,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,82
24,1907,1317.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,83
24,1908,1193.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,86
24,1909,1460.0,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,87
24,1910,2468.0,1,5.0,5.3,0.75,0.25,Free,0.75,0.25,88
24,1911,1386.9999999999998,1,5.4,5.0,0.25,0.75,Free,0.25,0.75,89
24,1912,1237.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,90
24,1913,1267.0000000000002,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,92
24,1914,2595.0,0,5.0,4.4,0.5,0.5,Free,0.5,0.5,93
24,1915,1835.9999999999998,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,95
24,1916,1305.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,97
24,1917,1446.9999999999998,0,5.0,4.7,0.5,0.5,Free,0.5,0.5,98
24,1918,1386.0,0,4.6,5.0,0.75,0.25,Free,0.75,0.25,100
24,1919,1361.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,101
24,1920,1047.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,102
24,1921,1641.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,105
24,1922,1528.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,106
24,1923,1250.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,107
24,1924,2396.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,108
24,1925,1205.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,109
24,1926,1025.0,0,4.8,5.0,0.75,0.25,Free,0.75,0.25,111
24,1927,1406.9999999999998,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,113
24,1928,1258.0,0,4.9,5.0,0.75,0.25,Free,0.75,0.25,116
24,1929,1759.0000000000002,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,117
24,1930,1306.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,119
24,1931,10580.0,0,5.0,5.2,0.75,0.25,Free,0.75,0.25,120
24,1932,2647.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,121
24,1933,1340.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,122
24,1934,1370.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,124
24,1935,1045.0,0,5.0,4.9,0.75,0.25,Free,0.75,0.25,125
24,1936,1626.0,0,5.0,4.8,0.75,0.25,Free,0.75,0.25,127
24,1937,2146.0,1,5.2,5.0,0.75,0.25,Free,0.75,0.25,128
24,1938,1033.0,1,5.0,5.1,0.25,0.75,Free,0.25,0.75,129
24,1939,1875.0,1,5.0,5.1,0.25,0.75,Free,0.25,0.75,130
24,1940,1511.9999999999998,1,5.0,5.0,0.5,0.5,Free,0.5,0.5,131
24,1941,1649.0,0,5.1,5.0,0.5,0.5,Free,0.5,0.5,132
24,1942,1099.0,1,4.9,5.0,0.5,0.5,Free,0.5,0.5,133
24,1943,1294.0,1,5.0,4.9,0.75,0.25,Free,0.75,0.25,135
24,1944,2178.0,0,4.9,5.0,0.75,0.25,Free,0.75,0.25,136
24,1945,1521.0,0,5.2,5.0,0.5,0.5,Free,0.5,0.5,138
24,1946,2373.0,1,5.1,5.0,0.25,0.75,Free,0.25,0.75,139
24,1947,3933.9999999999995,0,5.0,5.2,0.5,0.5,Free,0.5,0.5,141
24,1948,1384.0000000000002,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,146
24,1949,1294.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,147
24,1950,778.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,148
24,1951,1529.0000000000002,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,152
24,1952,2739.0,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,153
24,1953,747.0,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,154
24,1954,795.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,155
24,1955,1475.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,156
24,1956,712.0000000000001,0,5.0,5.3,0.75,0.25,Free,0.75,0.25,160
24,1957,1320.0,1,5.4,5.0,0.5,0.5,Free,0.5,0.5,161
24,1958,1321.9999999999998,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,162
24,1959,4068.0000000000005,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,163
24,1960,1915.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,164
24,1961,1368.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,165
24,1962,1478.0000000000002,1,5.2,5.0,0.5,0.5,Free,0.5,0.5,166
24,1963,1495.0,1,5.0,5.1,0.25,0.75,Free,0.25,0.75,167
24,1964,1989.0,1,5.0,4.9,0.25,0.75,Free,0.25,0.75,170
24,1965,1314.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,171
24,1966,1357.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,172
24,1967,1247.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,173
24,1968,1551.9999999999998,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,174
24,1969,1916.0,1,5.0,4.6,0.75,0.25,Free,0.75,0.25,175
24,1970,2025.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,176
24,1971,1345.9999999999998,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,177
24,1972,1422.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,178
24,1973,3148.9999999999995,1,5.5,5.0,0.5,0.5,Free,0.5,0.5,181
24,1974,1182.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,184
24,1975,1238.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,186
24,1976,1341.9999999999998,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,187
24,1977,1389.0,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,188
24,1978,1024.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,190
24,1979,1298.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,192
24,1980,1254.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,193
24,1981,1247.0,1,5.0,4.6,0.5,0.5,Free,0.5,0.5,195
24,1982,1934.0000000000002,0,5.0,5.3,0.75,0.25,Free,0.75,0.25,197
24,1983,4523.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,198
24,1984,1216.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,199
24,1985,1298.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,202
24,1986,3165.0,1,5.0,5.3,0.75,0.25,Free,0.75,0.25,203
24,1987,3650.0,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,204
24,1988,2444.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,205
24,1989,1252.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,207
24,1990,9692.0,1,5.0,5.2,0.5,0.5,Free,0.5,0.5,208
24,1991,9492.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,209
25,1992,873.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,24
25,1993,1589.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,26
25,1994,1728.0000000000002,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,27
25,1995,1567.0,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,28
25,1996,5825.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,29
25,1997,832.0000000000001,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,31
25,1998,2175.0,1,5.0,4.5,0.5,0.5,Free,0.5,0.5,32
25,1999,1970.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,33
25,2000,2096.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,34
25,2001,1411.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,35
25,2002,1750.0,0,5.0,4.4,0.5,0.5,Free,0.5,0.5,36
25,2003,1442.0,1,5.0,4.5,0.5,0.5,Free,0.5,0.5,39
25,2004,4729.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,40
25,2005,3252.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,41
25,2006,1432.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,43
25,2007,1735.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,45
